日期,单位净值,累计净值,复权净值
2020-09-16,1.206,1.6797,1.8157777
2020-09-17,1.2116,1.6853,1.82420917
2020-09-18,1.1993,1.673,1.80569005
2020-09-21,1.2109,1.6846,1.82315524
2020-09-22,1.225,1.6987,1.84438448
2020-09-23,1.2285,1.7022,1.84965415
2020-09-24,1.2349,1.7086,1.85929012
2020-09-25,1.2365,1.7102,1.86169911
2020-09-28,1.2372,1.7109,1.86275304
2020-09-29,1.2281,1.7018,1.8490519
2020-09-30,1.2222,1.6959,1.84016874
2020-10-09,1.2051,1.6788,1.81442264
2020-10-12,1.2137,1.6874,1.82737097
2020-10-13,1.2153,1.689,1.82977997
2020-10-14,1.2146,1.6883,1.82872603
2020-10-15,1.2119,1.6856,1.82466086
2020-10-16,1.2091,1.6828,1.82044512
2020-10-19,1.2237,1.6974,1.84242717
2020-10-20,1.2199,1.6936,1.83670582
2020-10-21,1.2299,1.7036,1.85176202
2020-10-22,1.2198,1.6935,1.83655526
2020-10-23,1.215,1.6887,1.82932828
2020-10-26,1.2226,1.6963,1.84077099
2020-10-27,1.2301,1.7038,1.85206314
2020-10-28,1.2343,1.708,1.85838675
2020-10-29,1.2317,1.7054,1.85447213
2020-10-30,1.2202,1.6939,1.8371575
2020-11-02,1.2283,1.702,1.84935303
2020-11-03,1.2262,1.6999,1.84619122
2020-11-04,1.2329,1.7066,1.85627888
2020-11-05,1.2382,1.7119,1.86425866
2020-11-06,1.2436,1.7173,1.87238901
2020-11-09,1.2494,1.7231,1.88112161
2020-11-10,1.2303,1.704,1.85236427
2020-11-11,1.2254,1.6991,1.84498673
2020-11-12,1.2224,1.6961,1.84046987
2020-11-13,1.221,1.6947,1.838362
2020-11-16,1.2273,1.701,1.84784741
2020-11-17,1.2328,1.7065,1.85612832
2020-11-18,1.2357,1.7094,1.86049461
2020-11-19,1.2494,1.7231,1.88112161
2020-11-20,1.2486,1.7223,1.87991711
2020-11-23,1.243,1.7167,1.87148564
2020-11-24,1.2397,1.7134,1.86651709
2020-11-25,1.248,1.7217,1.87901374
2020-11-26,1.2455,1.7192,1.87524969
2020-11-27,1.2592,1.7329,1.89587668
2020-11-30,1.2784,1.7521,1.92478459
2020-12-01,1.286,1.7597,1.9362273
2020-12-02,1.303,1.7767,1.96182284
2020-12-03,1.2991,1.7728,1.95595092
2020-12-04,1.2836,1.7573,1.93261381
2020-12-07,1.3087,1.7824,1.97040487
2020-12-08,1.2966,1.7703,1.95218687
2020-12-09,1.295,1.7687,1.94977788
2020-12-10,1.3283,1.802,1.99991502
2020-12-11,1.3583,1.832,2.04508362
2020-12-14,1.3405,1.8142,2.01828359
2020-12-15,1.3348,1.8085,2.00970155
2020-12-16,1.3403,1.814,2.01798246
2020-12-17,1.3418,1.8155,2.02024089
2020-12-18,1.3581,1.8318,2.0447825
2020-12-21,1.371,1.8447,2.064205
2020-12-22,1.3597,1.8334,2.04719149
2020-12-23,1.3531,1.8268,2.0372544
2020-12-24,1.351,1.8247,2.0340926
2020-12-25,1.3469,1.8206,2.02791956
2020-12-28,1.3482,1.8219,2.02987686
2020-12-29,1.3451,1.8188,2.02520944
2020-12-30,1.3485,1.8222,2.03032855
2020-12-31,1.0333,1.8293,2.04101845
2021-01-04,1.0481,1.8441,2.07025204
2021-01-05,1.0578,1.8538,2.0894119
2021-01-06,1.0612,1.8572,2.09612773
2021-01-07,1.0696,1.8656,2.11271977
2021-01-08,1.074,1.87,2.12141083
2021-01-11,1.0614,1.8574,2.09652277
2021-01-12,1.0613,1.8573,2.09632525
2021-01-13,1.064,1.86,2.10165841
2021-01-14,1.0592,1.8552,2.09217724
2021-01-15,1.0604,1.8564,2.09454753
2021-01-18,1.0532,1.8492,2.08032578
2021-01-19,1.0476,1.8436,2.06926442
2021-01-20,1.0466,1.8426,2.06728918
2021-01-21,1.0433,1.8393,2.06077088
2021-01-22,1.0383,1.8343,2.05089466
2021-01-25,1.0353,1.8313,2.04496894
