复权净值,累计净值,最大回撤,单位净值,涨跌幅,日期,管理人名称,产品代码,产品名称,产品简称,管理人规模,策略类型
1.013,1.013,-0.005888125613346424,1.013,-0.000986193293885712,2017-07-25,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.016,1.016,-0.0029440628066731028,1.016,0.002961500493583528,2017-07-26,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.015,1.015,-0.003925417075564283,1.015,-0.0009842519685040471,2017-07-27,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.011,1.011,-0.007850834151128566,1.011,-0.003940886699507393,2017-07-28,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.015,1.015,-0.003925417075564283,1.015,0.003956478733926809,2017-07-31,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.02,1.02,0.0,1.02,0.004926108374384351,2017-08-01,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.018,1.018,-0.001960784313725492,1.018,-0.001960784313725492,2017-08-02,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.017,1.017,-0.0029411764705883467,1.017,-0.0009823182711199527,2017-08-03,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.017,1.017,-0.0029411764705883467,1.017,0.0,2017-08-04,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.019,1.019,-0.0009803921568628548,1.019,0.001966568338249756,2017-08-07,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.019,1.019,-0.0009803921568628548,1.019,0.0,2017-08-08,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.021,1.021,0.0,1.021,0.0019627085377821414,2017-08-09,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.023,1.023,0.0,1.023,0.001958863858961804,2017-08-10,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.018,1.018,-0.004887585532746719,1.018,-0.004887585532746719,2017-08-11,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.02,1.02,-0.002932551319647988,1.02,0.0019646365422396873,2017-08-14,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.019,1.019,-0.003910068426197462,1.019,-0.0009803921568628548,2017-08-15,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.021,1.021,-0.001955034213098731,1.021,0.0019627085377821414,2017-08-16,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.018,1.018,-0.004887585532746719,1.018,-0.0029382957884425973,2017-08-17,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.017,1.017,-0.005865102639296194,1.017,-0.0009823182711199527,2017-08-18,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.018,1.018,-0.004887585532746719,1.018,0.0009832841691249873,2017-08-21,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.019,1.019,-0.003910068426197462,1.019,0.0009823182711197346,2017-08-22,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.016,1.016,-0.006842619745845451,1.016,-0.0029440628066731028,2017-08-23,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.016,1.016,-0.006842619745845451,1.016,0.0,2017-08-24,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.019,1.019,-0.003910068426197462,1.019,0.0029527559055117043,2017-08-25,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.009,1.009,-0.013685239491691118,1.009,-0.009813542688910706,2017-08-28,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.009,1.009,-0.013685239491691118,1.009,0.0,2017-08-29,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.009,1.009,-0.013685239491691118,1.009,0.0,2017-08-30,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.003,1.003,-0.019550342130987313,1.003,-0.005946481665014872,2017-08-31,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.012,1.012,-0.010752688172042913,1.012,0.00897308075772694,2017-09-01,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.017,1.017,-0.005865102639296194,1.017,0.004940711462450487,2017-09-04,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.02,1.02,-0.002932551319647988,1.02,0.002949852507374743,2017-09-05,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.017,1.017,-0.005865102639296194,1.017,-0.0029411764705883467,2017-09-06,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.017,1.017,-0.005865102639296194,1.017,0.0,2017-09-07,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.017,1.017,-0.005865102639296194,1.017,0.0,2017-09-08,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.019,1.019,-0.003910068426197462,1.019,0.001966568338249756,2017-09-11,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.02,1.02,-0.002932551319647988,1.02,0.0009813542688911795,2017-09-12,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.02,1.02,-0.002932551319647988,1.02,0.0,2017-09-13,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.021,1.021,-0.001955034213098731,1.021,0.000980392156862637,2017-09-14,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.021,1.021,-0.001955034213098731,1.021,0.0,2017-09-15,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.023,1.023,0.0,1.023,0.001958863858961804,2017-09-18,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.023,1.023,0.0,1.023,0.0,2017-09-19,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.024,1.024,0.0,1.024,0.0009775171065494741,2017-09-20,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.023,1.023,-0.0009765625000001093,1.023,-0.0009765625000001093,2017-09-21,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.036,1.036,0.0,1.036,0.01270772238514186,2017-09-22,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.038,1.038,0.0,1.038,0.001930501930501932,2017-09-25,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.038,1.038,0.0,1.038,0.0,2017-09-26,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.037,1.037,-0.0009633911368016492,1.037,-0.0009633911368016492,2017-09-27,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
1.042,1.042,0.0,1.042,0.004821600771456235,2017-09-28,上海远澜,SS9088,远澜翠柏1号私募证券投资基金,远澜翠柏1号,20-50亿元,套利策略_期货套利
