date,nav_unit,nav_accumulated,nav_adjusted,NH0100.NHF,excess_nav
2024-08-09,6.361,7.006,7.3152,1.746,6.5692
2024-08-16,6.563,7.208,7.5475,1.7159,6.8315
2024-08-23,6.513,7.158,7.49,1.7184,6.7716
2024-08-30,6.547,7.192,7.5291,1.7585,6.7705
2024-09-06,6.65,7.295,7.6475,1.6743,6.9732
2024-09-13,6.523,7.168,7.5015,1.6833,6.8181
2024-09-20,6.584,7.229,7.5716,1.706,6.8656
2024-09-27,6.545,7.19,7.5268,1.779,6.7478
2024-09-30,6.482,7.127,7.4543,1.8394,6.6149
2024-10-11,6.655,7.3,7.6533,1.8276,6.8257
2024-10-18,6.624,7.269,7.6176,1.7947,6.8229
2024-10-25,6.707,7.352,7.7131,1.8122,6.9009
2024-11-01,6.711,7.356,7.7177,1.8138,6.9039
2024-11-08,6.79,7.435,7.8085,1.8304,6.9781
2024-11-15,6.814,7.459,7.8361,1.7628,7.0733
2024-11-22,6.796,7.441,7.8154,1.7851,7.0303
2024-11-29,6.678,7.323,7.6797,1.7939,6.8858
2024-12-06,6.729,7.374,7.7384,1.7791,6.9593
2024-12-13,6.631,7.276,7.6257,1.7971,6.8286
2024-12-20,6.599,7.244,7.5889,1.7559,6.8329
2024-12-27,6.661,7.306,7.6602,1.7605,6.8996
2025-01-03,6.583,7.228,7.5705,1.7676,6.8028
2025-01-10,6.422,7.067,7.3853,1.7727,6.6126
2025-01-17,6.542,7.187,7.5233,1.8448,6.6785
2025-01-24,6.477,7.122,7.4486,1.821,6.6275
2025-01-27,6.424,7.069,7.3876,1.8204,6.5672
2025-02-07,6.627,7.272,7.6211,1.8492,6.7719
2025-02-14,6.666,7.311,7.6659,1.833,6.8329
2025-02-21,6.812,7.457,7.8338,1.8468,6.987
2025-02-28,6.791,7.436,7.8097,1.8154,6.9943
2025-03-07,6.922,7.567,7.9603,1.7872,7.1731
2025-03-14,7.022,7.667,8.0753,1.8113,7.264
2025-03-21,7.022,7.667,8.0753,1.7931,7.2822
2025-03-28,6.954,7.599,7.9971,1.8153,7.1818
2025-04-03,7.035,7.68,8.0903,1.8072,7.2831
2025-04-11,6.657,7.302,7.6556,1.715,6.9406
2025-04-18,6.678,7.323,7.6797,1.7219,6.9578
